16, 75, PA4-A-Debug-SampleReadingsTest.txt 0
  -55.39,   -24.87,   179.10
   -9.52,    15.26,   125.43
  -50.68,    29.87,   171.47
   38.08,     0.33,   155.48
   27.71,   -34.56,   108.88
   -2.42,    29.10,   104.31
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.78,   -11.07,   114.23
   16.09,    29.05,    60.56
  -25.08,    43.66,   106.60
   63.69,    14.13,    90.61
   53.32,   -20.77,    44.01
   23.19,    42.89,    39.44
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -44.56,   -12.58,   132.33
    1.30,    27.55,    78.67
  -39.86,    42.16,   124.70
   48.90,    12.62,   108.71
   38.53,   -22.27,    62.12
    8.41,    41.39,    57.54
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.24,   -40.51,   101.18
   -0.38,    -0.39,    47.52
  -41.54,    14.22,    93.55
   47.22,   -15.31,    77.56
   36.85,   -50.21,    30.97
    6.73,    13.45,    26.39
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.62,   -25.43,   184.19
   -9.75,    14.69,   130.52
  -50.92,    29.30,   176.56
   37.85,    -0.23,   160.57
   27.48,   -35.13,   113.97
   -2.65,    28.53,   109.40
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -36.55,    -9.34,   127.55
    9.31,    30.79,    73.89
  -31.85,    45.40,   119.92
   56.91,    15.86,   103.94
   46.54,   -19.03,    57.34
   16.41,    44.63,    52.76
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -32.17,   -51.94,   109.34
   13.70,   -11.82,    55.68
  -27.46,     2.79,   101.71
   61.30,   -26.75,    85.72
   50.93,   -61.64,    39.13
   20.80,     2.02,    34.55
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -71.86,   -32.88,    82.32
  -26.00,     7.25,    28.65
  -67.16,    21.86,    74.68
   21.60,    -7.68,    58.70
   11.23,   -42.57,    12.10
  -18.90,    21.09,     7.52
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -13.31,   -38.25,   134.57
   32.56,     1.88,    80.91
   -8.60,    16.49,   126.94
   80.16,   -13.05,   110.95
   69.79,   -47.94,    64.36
   39.66,    15.72,    59.78
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.32,   -45.21,   147.30
   -8.46,    -5.08,    93.64
  -49.62,     9.53,   139.67
   39.15,   -20.01,   123.68
   28.77,   -54.90,    77.09
   -1.35,     8.76,    72.51
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -13.04,   -34.81,   110.11
   32.83,     5.31,    56.44
   -8.33,    19.92,   102.48
   80.43,    -9.62,    86.49
   70.06,   -44.51,    39.89
   39.93,    19.15,    35.32
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -69.25,   -55.06,    78.02
  -23.38,   -14.94,    24.36
  -64.54,    -0.33,    70.39
   24.22,   -29.87,    54.41
   13.85,   -64.76,     7.81
  -16.28,    -1.10,     3.23
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -71.16,   -60.44,   116.88
  -25.29,   -20.31,    63.21
  -66.46,    -5.70,   109.24
   22.31,   -35.24,    93.26
