16, 400, PA5-E-Debug-SampleReadingsTest.txt 6
  -52.93,   -17.86,   173.38
   -7.02,    22.31,   119.79
  -48.26,    36.99,   165.84
   40.59,     7.45,   149.71
   30.24,   -27.60,   103.15
   -0.01,    36.16,    98.63
   -6.76,   -24.05,   -80.60
   14.18,    11.23,   -43.27
   24.31,    10.08,  -102.27
   11.87,    -0.07,   -59.79
   28.57,    26.09,   -89.68
  -31.67,    22.40,   -84.16
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.93,   -60.32,    89.19
   -9.00,   -20.11,    35.54
  -50.19,    -5.53,    81.72
   38.60,   -35.04,    65.68
   28.22,   -70.00,    18.99
   -1.96,    -6.40,    14.55
   -7.43,   -22.68,   -79.23
   13.83,    12.12,   -41.70
   23.60,    11.62,  -100.97
   11.33,     0.86,   -58.45
   27.91,    27.39,   -88.20
  -32.29,    23.76,   -82.17
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -19.85,   -36.16,   127.16
   25.98,     4.09,    73.47
  -15.12,    18.62,   119.66
   73.61,   -10.89,   103.53
   63.25,   -45.82,    56.92
   33.24,    17.84,    52.40
   -7.42,   -23.73,   -80.81
   14.08,    11.33,   -43.26
   23.58,    10.40,  -102.43
   11.59,     0.04,   -60.08
   28.17,    26.29,   -89.76
  -32.08,    23.01,   -83.69
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -66.45,   -15.39,   160.49
  -20.46,    24.74,   106.75
  -61.76,    39.31,   152.74
   27.11,     9.71,   136.82
   16.62,   -25.16,    90.14
  -13.44,    38.48,    85.57
   -8.29,   -24.30,   -79.84
   13.34,    10.91,   -42.79
   22.88,     9.65,  -101.89
   10.93,    -0.47,   -59.38
   27.44,    25.60,   -89.14
  -32.70,    22.40,   -82.95
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.35,   -22.03,   158.45
   18.52,    18.02,   104.79
  -22.67,    32.62,   150.83
   65.99,     3.17,   134.78
   55.71,   -31.80,    88.20
   25.51,    31.97,    83.76
   -4.12,   -22.54,   -80.34
   17.31,    12.48,   -42.92
   27.10,    11.49,  -102.08
   14.69,     1.27,   -59.55
   31.43,    27.48,   -89.35
  -28.86,    24.13,   -83.37
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -37.85,   -25.53,   184.78
    7.92,    14.70,   131.06
  -33.18,    29.26,   177.06
   55.58,    -0.37,   161.17
   45.12,   -35.27,   114.49
   15.00,    28.39,   110.08
   -3.60,   -20.99,   -79.85
   17.24,    14.07,   -42.22
   27.67,    13.20,  -101.35
   15.02,     2.69,   -58.93
   32.00,    29.07,   -88.57
  -28.21,    25.71,   -83.14
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -88.16,   -58.60,    98.05
  -42.15,   -18.54,    44.43
  -83.32,    -4.04,    90.42
    5.35,   -33.51,    74.47
   -5.08,   -68.45,    27.85
  -35.13,    -4.77,    23.22
   -2.24,   -23.71,   -79.75
   19.50,    11.08,   -42.35
   29.19,    10.30,  -101.36
   16.90,    -0.24,   -59.00
   33.88,    26.14,   -88.49
  -26.52,    23.18,   -82.79
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -19.88,   -27.48,   112.87
   26.01,    12.77,    59.34
  -15.11,    27.23,   105.35
   73.76,    -2.20,    89.28
   63.28,   -37.12,    42.68
   33.15,    26.52,    38.04
   -5.81,   -21.18,   -77.29
   15.37,    13.41,   -39.67
   25.60,    12.90,   -98.73
   12.95,     2.26,   -56.30
   30.12,    28.72,   -85.76
  -30.22,    25.57,   -80.41
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -44.49,   -43.63,   133.86
    1.39,    -3.45,    80.04
  -39.87,    11.02,   126.17
   48.91,   -18.42,   110.14
   38.51,   -53.31,    63.58
    8.43,    10.39,    58.93
    0.39,   -22.18,   -80.80
   21.30,    13.15,   -43.56
   31.64,    11.76,  -102.48
   18.99,     1.82,   -60.16
   35.85,    27.82,   -89.86
  -24.38,    24.27,   -84.37
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -51.34,   -12.80,   163.07
   -5.49,    27.28,   109.33
  -46.81,    41.86,   155.32
   42.14,    12.44,   139.45
   31.59,   -22.45,    92.76
    1.62,    41.18,    88.15
   -4.93,   -21.84,   -79.58
   16.20,    13.14,   -42.11
   26.59,    11.93,  -101.05
   13.73,     1.88,   -58.60
   31.05,    27.90,   -88.32
  -29.25,    24.78,   -83.07
    0.00,     0.00,     0.00
