16, 15, PA3-F-Debug-SampleReadingsTest.txt 0
  -86.68,   -54.03,   116.02
  -40.68,   -13.87,    62.61
  -81.99,     1.33,   108.14
    7.15,   -28.98,    92.77
   -3.21,   -63.17,    45.76
  -33.42,    -0.01,    41.45
  -15.69,   -21.49,   -81.39
    6.83,    13.18,   -44.73
   14.53,    11.76,  -104.72
    4.36,     2.19,   -61.84
   19.74,    27.96,   -91.95
  -40.08,    24.66,   -83.60
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -44.58,   -24.01,   188.55
    1.08,    16.34,   134.22
  -40.12,    30.91,   180.68
   49.22,     0.94,   164.74
   38.26,   -33.43,   117.90
    8.30,    30.11,   113.52
  -12.20,   -23.43,   -81.89
   10.71,    12.14,   -45.44
   18.60,    10.97,  -105.43
    7.08,     1.07,   -62.11
   23.77,    26.81,   -92.40
  -36.43,    23.01,   -85.28
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -27.94,   -42.60,   155.95
   18.32,    -2.21,   102.66
  -22.52,    12.25,   148.18
   65.84,   -17.67,   132.76
   56.03,   -52.25,    85.68
   25.25,    10.71,    81.00
   -7.12,   -24.63,   -79.39
   15.62,    11.37,   -43.35
   22.43,     9.97,  -102.61
   12.32,    -0.59,   -59.57
   27.69,    25.70,   -89.90
  -31.86,    21.60,   -81.95
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -41.78,   -42.31,   182.04
    4.43,    -1.89,   128.05
  -36.62,    12.84,   174.62
   51.44,   -16.91,   158.37
   41.17,   -52.40,   111.83
   11.32,    11.95,   107.35
  -15.40,   -22.65,   -80.71
    7.53,    13.08,   -44.19
   15.39,    11.07,  -103.24
    4.79,     0.96,   -60.54
   20.31,    27.67,   -90.40
  -39.47,    24.65,   -82.98
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -83.04,   -61.15,   112.52
  -37.62,   -21.56,    58.76
  -78.69,    -7.18,   104.16
    9.86,   -36.46,    88.79
    0.04,   -71.09,    42.08
  -30.04,    -7.99,    36.91
  -13.57,   -24.00,   -81.55
    9.19,    10.50,   -44.34
   17.38,     9.62,  -104.53
    5.94,     0.03,   -61.09
   21.99,    25.46,   -91.66
  -38.07,    22.42,   -83.87
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -54.17,   -12.31,   143.61
   -8.08,    28.39,    90.08
  -48.99,    42.31,   136.09
   39.58,    12.79,   120.09
   29.41,   -21.42,    74.01
   -1.01,    42.26,    68.93
   -9.12,   -21.94,   -81.16
   13.71,    13.25,   -44.97
   20.99,    12.43,  -104.19
    9.90,     2.64,   -61.48
   26.30,    28.45,   -92.25
  -33.80,    25.45,   -84.10
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -90.77,   -39.20,    88.75
  -45.08,     1.30,    35.13
  -86.17,    15.89,    81.68
    3.16,   -13.57,    65.61
