16, 15, PA3-A-Debug-SampleReadingsTest.txt 0
  -64.85,   -51.36,    77.44
  -18.98,   -11.23,    23.78
  -60.15,     3.38,    69.81
   28.62,   -26.16,    53.83
   18.25,   -61.05,     7.23
  -11.88,     2.60,     2.65
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -45.86,   -45.03,   150.43
    0.01,    -4.91,    96.77
  -41.15,     9.70,   142.80
   47.61,   -19.83,   126.81
   37.24,   -54.73,    80.22
    7.11,     8.93,    75.64
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -89.76,   -58.21,    94.19
  -43.89,   -18.09,    40.53
  -85.05,    -3.48,    86.56
    3.71,   -33.02,    70.57
   -6.66,   -67.91,    23.98
  -36.79,    -4.25,    19.40
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -31.81,   -28.34,    99.02
   14.05,    11.78,    45.35
  -27.11,    26.39,    91.38
   61.65,    -3.15,    75.40
   51.28,   -38.04,    28.80
   21.16,    25.62,    24.22
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.75,   -35.24,   185.14
   16.12,     4.88,   131.48
  -25.04,    19.49,   177.51
   63.72,   -10.04,   161.52
   53.35,   -44.94,   114.93
   23.22,    18.72,   110.35
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -21.63,   -28.33,    95.63
   24.24,    11.80,    41.96
  -16.92,    26.41,    88.00
   71.84,    -3.13,    72.01
   61.47,   -38.02,    25.42
   31.34,    25.64,    20.84
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -58.12,   -13.18,   158.28
  -12.25,    26.95,   104.62
  -53.41,    41.56,   150.65
   35.35,    12.02,   134.66
   24.98,   -22.87,    88.07
   -5.15,    40.79,    83.49
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -44.25,   -17.55,   122.20
    1.62,    22.57,    68.53
  -39.54,    37.18,   114.57
   49.22,     7.64,    98.58
   38.85,   -27.25,    51.98
    8.72,    36.41,    47.41
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -82.12,   -46.95,   118.39
  -36.25,    -6.83,    64.72
  -77.41,     7.78,   110.76
   11.35,   -21.75,    94.77
    0.98,   -56.65,    48.17
  -29.15,     7.01,    43.60
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -42.46,   -22.60,   116.71
    3.41,    17.52,    63.05
  -37.75,    32.13,   109.08
   51.01,     2.59,    93.09
   40.64,   -32.30,    46.50
   10.51,    31.36,    41.92
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -86.57,   -39.29,    84.21
  -40.70,     0.84,    30.54
  -81.87,    15.45,    76.58
    6.90,   -14.09,    60.59
   -3.47,   -48.98,    13.99
  -33.60,    14.68,     9.42
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -47.25,   -44.52,   154.13
   -1.39,    -4.40,   100.46
  -42.55,    10.21,   146.49
   46.22,   -19.32,   130.51
   35.84,   -54.21,    83.91
    5.72,     9.44,    79.34
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
  -31.68,    16.53,   -87.02
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -23.27,   -28.83,   154.13
   22.60,    11.29,   100.46
  -18.56,    25.90,   146.49
   70.20,    -3.63,   130.51
   59.83,   -38.53,    83.91
   29.70,    25.13,    79.33
   -8.16,   -30.32,   -80.78
   13.07,     6.23,   -44.87
   24.23,     1.89,  -103.56
   10.77,    -5.88,   -60.92
   28.72,    18.35,   -91.63
